baseline,domain,task_id,split_names,reward_basis,assistant_reference_actions,user_reference_actions,assistant_reference_tools,exposed_tools,extra_tools,covered_assistant_reference_actions,coverage_rate,risk_score,write_tool_slots,discoverable_tool_slots,required_documents,task_declared_user_tools
global_all_tools,telecom,[mobile_data_issue]airplane_mode_on|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],full,ENV_ASSERTION,2,5,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],full,ENV_ASSERTION,2,5,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],full,ENV_ASSERTION,2,5,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded[PERSONA:Hard],full,ENV_ASSERTION,1,5,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],base|full|test,ENV_ASSERTION,1,5,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],full,ENV_ASSERTION,2,4,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],full,ENV_ASSERTION,2,5,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],base|full|test,ENV_ASSERTION,1,6,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],base|full|train,ENV_ASSERTION,2,5,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],base|full|train,ENV_ASSERTION,2,6,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on[PERSONA:None],full|small,ENV_ASSERTION,0,1,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]unseat_sim_card[PERSONA:Easy],full|small,ENV_ASSERTION,0,1,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]lock_sim_card_pin[PERSONA:Hard],full|small,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]break_apn_settings[PERSONA:None],full|small,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]overdue_bill_suspension[PERSONA:Easy],full|small,ENV_ASSERTION,2,2,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]contract_end_suspension[PERSONA:Hard],full|small,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|unseat_sim_card[PERSONA:None],base|full|train,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|lock_sim_card_pin[PERSONA:Easy],base|full|test,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|break_apn_settings[PERSONA:Hard],base|full|train,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|overdue_bill_suspension[PERSONA:None],base|full|test,ENV_ASSERTION,2,3,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|contract_end_suspension[PERSONA:Easy],full,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],full,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]break_apn_settings|unseat_sim_card[PERSONA:None],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]overdue_bill_suspension|unseat_sim_card[PERSONA:Easy],base|full|test,ENV_ASSERTION,2,3,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]contract_end_suspension|unseat_sim_card[PERSONA:Hard],base|full|test,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]break_apn_settings|lock_sim_card_pin[PERSONA:None],base|full|test,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]lock_sim_card_pin|overdue_bill_suspension[PERSONA:Easy],base|full|train,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]contract_end_suspension|lock_sim_card_pin[PERSONA:Hard],base|full|train,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]break_apn_settings|overdue_bill_suspension[PERSONA:None],full,ENV_ASSERTION,2,4,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]break_apn_settings|contract_end_suspension[PERSONA:Easy],full,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],base|full|train,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|break_apn_settings|unseat_sim_card[PERSONA:None],base|full|train,ENV_ASSERTION,0,4,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|overdue_bill_suspension|unseat_sim_card[PERSONA:Easy],base|full|train,ENV_ASSERTION,2,4,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|contract_end_suspension|unseat_sim_card[PERSONA:Hard],full,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin[PERSONA:None],base|full|train,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|lock_sim_card_pin|overdue_bill_suspension[PERSONA:Easy],base|full|test,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|contract_end_suspension|lock_sim_card_pin[PERSONA:Hard],full,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|break_apn_settings|overdue_bill_suspension[PERSONA:None],base|full|test,ENV_ASSERTION,2,5,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension[PERSONA:Easy],full,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]break_apn_settings|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],full,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:None],full,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],full,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]break_apn_settings|overdue_bill_suspension|unseat_sim_card[PERSONA:Hard],base|full|train,ENV_ASSERTION,2,5,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]break_apn_settings|contract_end_suspension|unseat_sim_card[PERSONA:None],full,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]break_apn_settings|lock_sim_card_pin|overdue_bill_suspension[PERSONA:Easy],base|full|test,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]break_apn_settings|contract_end_suspension|lock_sim_card_pin[PERSONA:Hard],base|full|test,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|unseat_sim_card[PERSONA:None],base|full|test,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:Easy],base|full|train,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],base|full|test,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|break_apn_settings|overdue_bill_suspension|unseat_sim_card[PERSONA:None],base|full|train,ENV_ASSERTION,2,6,2,152,150,2,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|unseat_sim_card[PERSONA:Easy],base|full|train,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|overdue_bill_suspension[PERSONA:Hard],base|full|test,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin[PERSONA:None],base|full|test,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]break_apn_settings|lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:Easy],base|full|train,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],base|full|test,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:None],base|full|train,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],base|full|test,ENV_ASSERTION|ACTION,1,0,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_network_preference[PERSONA:None],full|small,ENV_ASSERTION,0,1,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_wifi_calling[PERSONA:Easy],full|small,ENV_ASSERTION,0,1,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_apn_mms_setting[PERSONA:Hard],full|small,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_sms_permission[PERSONA:None],full|small,ENV_ASSERTION,0,1,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_storage_permission[PERSONA:Easy],full|small,ENV_ASSERTION,0,1,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_both_permissions[PERSONA:Hard],full|small,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|bad_network_preference[PERSONA:None],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling[PERSONA:Easy],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting[PERSONA:Hard],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_sms_permission[PERSONA:None],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_storage_permission[PERSONA:Easy],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_both_permissions[PERSONA:Hard],base|full|test,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_network_preference|unseat_sim_card[PERSONA:None],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_wifi_calling|unseat_sim_card[PERSONA:Easy],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_apn_mms_setting|unseat_sim_card[PERSONA:Hard],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_sms_permission|unseat_sim_card[PERSONA:None],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_storage_permission|unseat_sim_card[PERSONA:Easy],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_both_permissions|unseat_sim_card[PERSONA:Hard],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_network_preference|data_mode_off[PERSONA:None],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_wifi_calling|data_mode_off[PERSONA:Easy],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_apn_mms_setting|data_mode_off[PERSONA:Hard],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_sms_permission|data_mode_off[PERSONA:None],base|full|test,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_storage_permission|data_mode_off[PERSONA:Easy],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_both_permissions|data_mode_off[PERSONA:Hard],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_network_preference|data_usage_exceeded[PERSONA:None],full,ENV_ASSERTION,1,1,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_wifi_calling|data_usage_exceeded[PERSONA:Easy],full,ENV_ASSERTION,1,1,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_apn_mms_setting|data_usage_exceeded[PERSONA:Hard],full,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_sms_permission|data_usage_exceeded[PERSONA:None],full,ENV_ASSERTION,1,1,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_storage_permission|data_usage_exceeded[PERSONA:Easy],base|full|train,ENV_ASSERTION,1,1,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],base|full|train,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_network_preference|user_abroad_roaming_enabled_off[PERSONA:None],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_wifi_calling|user_abroad_roaming_enabled_off[PERSONA:Easy],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_apn_mms_setting|user_abroad_roaming_enabled_off[PERSONA:Hard],base|full|test,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:None],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:Easy],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_both_permissions|user_abroad_roaming_enabled_off[PERSONA:Hard],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_on[PERSONA:None],base|full|train,ENV_ASSERTION,1,1,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_wifi_calling|user_abroad_roaming_disabled_on[PERSONA:Easy],full,ENV_ASSERTION,1,1,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_apn_mms_setting|user_abroad_roaming_disabled_on[PERSONA:Hard],full,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_sms_permission|user_abroad_roaming_disabled_on[PERSONA:None],full,ENV_ASSERTION,1,1,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_storage_permission|user_abroad_roaming_disabled_on[PERSONA:Easy],full,ENV_ASSERTION,1,1,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_both_permissions|user_abroad_roaming_disabled_on[PERSONA:Hard],full,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_network_preference|user_abroad_roaming_disabled_off[PERSONA:None],base|full|train,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_wifi_calling|user_abroad_roaming_disabled_off[PERSONA:Easy],full,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_apn_mms_setting|user_abroad_roaming_disabled_off[PERSONA:Hard],full,ENV_ASSERTION,1,3,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_sms_permission|user_abroad_roaming_disabled_off[PERSONA:None],full,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_storage_permission|user_abroad_roaming_disabled_off[PERSONA:Easy],full,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_app_both_permissions|user_abroad_roaming_disabled_off[PERSONA:Hard],full,ENV_ASSERTION,1,3,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_network_preference|bad_wifi_calling[PERSONA:None],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_network_preference|break_apn_mms_setting[PERSONA:Easy],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_network_preference|break_app_sms_permission[PERSONA:Hard],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_network_preference|break_app_storage_permission[PERSONA:None],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_network_preference|break_app_both_permissions[PERSONA:Easy],base|full|test,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_wifi_calling|break_apn_mms_setting[PERSONA:Hard],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_wifi_calling|break_app_sms_permission[PERSONA:None],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_wifi_calling|break_app_storage_permission[PERSONA:Easy],full,ENV_ASSERTION,0,2,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]bad_wifi_calling|break_app_both_permissions[PERSONA:Hard],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_apn_mms_setting|break_app_sms_permission[PERSONA:None],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_apn_mms_setting|break_app_storage_permission[PERSONA:Easy],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]break_apn_mms_setting|break_app_both_permissions[PERSONA:Hard],full,ENV_ASSERTION,0,4,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|bad_network_preference|unseat_sim_card[PERSONA:None],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|unseat_sim_card[PERSONA:Easy],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|unseat_sim_card[PERSONA:Hard],full,ENV_ASSERTION,0,4,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_sms_permission|unseat_sim_card[PERSONA:None],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_storage_permission|unseat_sim_card[PERSONA:Easy],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_both_permissions|unseat_sim_card[PERSONA:Hard],full,ENV_ASSERTION,0,4,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|bad_network_preference|data_mode_off[PERSONA:None],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|data_mode_off[PERSONA:Easy],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|data_mode_off[PERSONA:Hard],full,ENV_ASSERTION,0,4,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_sms_permission|data_mode_off[PERSONA:None],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_storage_permission|data_mode_off[PERSONA:Easy],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_both_permissions|data_mode_off[PERSONA:Hard],full,ENV_ASSERTION,0,4,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|bad_network_preference|data_usage_exceeded[PERSONA:None],base|full|train,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|data_usage_exceeded[PERSONA:Easy],full,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|data_usage_exceeded[PERSONA:Hard],full,ENV_ASSERTION,1,3,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_sms_permission|data_usage_exceeded[PERSONA:None],full,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_storage_permission|data_usage_exceeded[PERSONA:Easy],full,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],full,ENV_ASSERTION,1,3,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|bad_network_preference|user_abroad_roaming_enabled_off[PERSONA:None],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|user_abroad_roaming_enabled_off[PERSONA:Easy],base|full|test,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|user_abroad_roaming_enabled_off[PERSONA:Hard],full,ENV_ASSERTION,0,4,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_sms_permission|user_abroad_roaming_enabled_off[PERSONA:None],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_storage_permission|user_abroad_roaming_enabled_off[PERSONA:Easy],full,ENV_ASSERTION,0,3,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_both_permissions|user_abroad_roaming_enabled_off[PERSONA:Hard],full,ENV_ASSERTION,0,4,0,152,152,0,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|bad_network_preference|user_abroad_roaming_disabled_on[PERSONA:None],full,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|bad_wifi_calling|user_abroad_roaming_disabled_on[PERSONA:Easy],full,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_apn_mms_setting|user_abroad_roaming_disabled_on[PERSONA:Hard],full,ENV_ASSERTION,1,3,1,152,151,1,1.0,332,84,48,0,0
global_all_tools,telecom,[mms_issue]airplane_mode_on|break_app_sms_permission|user_abroad_roaming_disabled_on[PERSONA:None],full,ENV_ASSERTION,1,2,1,152,151,1,1.0,332,84,48,0,0
